,accept_socket,add_netjob,bind_socket,change_service_config,check_for_debugger,com_create_instance,com_createole_object,com_get_class_object,connect,connect_socket,control_service,copy_file,create_directory,create_file,create_interface,create_key,create_mailslot,create_mutex,create_namedpipe,create_open_file,create_process,create_process_as_user,create_process_nt,create_service,create_socket,create_thread,create_thread_remote,create_window,delete_file,delete_key,delete_service,delete_share,delete_value,destroy_window,download_file,download_file_to_cache,dump_line,enum_handles,enum_items,enum_keys,enum_modules,enum_processes,enum_services,enum_share,enum_subtypes,enum_types,enum_values,enum_window,exit_windows,find_file,find_window,get_computer_name,get_file_attributes,get_host_by_addr,get_host_by_name,get_system_directory,get_system_time,get_userinfo,get_username,get_windows_directory,impersonate_user,kill_process,listen_socket,load_dll,load_driver,load_image,logon_as_user,message,move_file,open_file,open_key,open_mutex,open_process,open_scmanager,open_service,open_url,process,query_value,read_section,read_value,recv_socket,remove_directory,revert_to_self,send_socket,set_file_attributes,set_file_time,set_system_time,set_thread_context,set_value,set_windows_hook,show_window,sleep,start_service,thread,trimmed_bytes,unload_driver,vm_allocate,vm_mapviewofsection,vm_protect,vm_read,vm_write,write_value
2595,0,0,0,0,1,13,0,1,0,0,0,0,0,1,0,0,0,9,0,3,1,0,0,0,0,7,0,13,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,1,18,0,7,4,1,51,0,0,16,0,0,0,2,0,1,0,116,0,2,0,0,0,23,120,1,7,0,0,0,1,247,0,64,0,0,0,0,1,1,0,0,10,2,6,5,0,5,0,0,0,0,56,0,0,0
2596,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,49,0,6,5,0,6,0,0,13,0,0,0,2,0,1,0,80,0,2,0,0,0,12,95,0,3,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,2,4,4,0,3,0,0,0,0,36,0,0,0
2597,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,48,0,6,5,0,7,0,0,13,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,5,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,2,0,0,0,0,36,0,0,0
2598,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,1,2,0,3,0,0,18,0,0,4,0,0,0,47,0,2,0,54,0,2,0,0,0,57,176,0,0,0,0,0,1,291,0,6,0,0,0,0,0,0,0,0,0,2,0,3,0,3,0,0,0,0,32,0,0,0
2599,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,48,0,6,4,0,7,0,0,13,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,4,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,2,4,4,0,2,0,0,0,0,36,0,0,0
2600,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,48,0,6,1,0,6,0,0,11,0,0,0,2,0,1,0,80,0,2,0,0,0,12,95,0,0,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,3,0,0,0,0,36,0,0,0
2601,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,49,0,6,4,0,7,0,0,14,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,4,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,2,0,0,0,0,36,0,0,0
2602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,13,0,1,0,0,0,0,5,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2603,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,47,0,6,2,0,7,0,0,13,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,3,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,2,0,0,0,0,36,0,0,0
2604,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,48,0,6,1,0,7,0,0,12,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,2,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,2,0,0,0,0,36,0,0,0
2605,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,48,0,6,5,0,6,0,0,12,0,0,0,2,0,1,0,80,0,2,0,0,0,12,95,0,3,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,3,0,0,0,0,36,0,0,0
2606,0,0,0,0,1,90,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,0,1,0,0,8,78,0,0,0,0,0,0,35,0,1,0,0,0,1,13,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,4,2,79,0,1,0,0,0,0,0,0,0,0
2607,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,48,0,6,2,0,6,0,0,12,0,0,0,2,0,1,0,80,0,2,0,0,0,12,95,0,1,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,3,0,0,0,0,36,0,0,0
2608,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,2,0,0,0,0,12,0,0,4,0,0,0,2,0,1,0,72,0,2,0,0,0,5,80,0,0,0,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,36,0,0,0
2609,0,0,41,0,1,206,0,10,53,41,0,1,0,23,0,1,0,12,0,17,1,0,0,0,65,19,0,21,1,0,0,0,0,1,0,0,5283,0,0,35,76,0,0,0,0,0,8,21,0,9,3,6,50,0,33,17,55,0,10,0,3,1,0,183,0,2,0,0,0,67,746,6,8,2,1,49,2,647,0,9,272,0,3,154,0,0,0,0,23,12,0,30,0,9,319,0,0,0,266,0,0,0
2610,0,0,0,0,2,5,0,2,0,2,0,0,0,1,0,0,0,13,0,15,1,0,0,0,4,7,2,4,0,0,0,0,0,0,0,0,812,0,0,2,0,0,0,0,0,0,0,2,0,0,0,3,1,0,2,12,6,0,4,0,0,1,0,107,0,2,0,51,0,12,43,0,0,0,0,0,1,35,0,0,41,0,0,10,0,0,0,0,0,4,0,2,0,3,49,0,8,0,15,0,5,0
2611,0,0,3,0,4,264,0,32,0,3,0,0,2,22,0,4,0,39,0,5,0,0,0,0,3,31,0,83,0,8,0,0,0,7,0,0,87,0,0,113,0,1,0,0,0,0,11,59,0,7,33,7,31,0,3,64,24,0,6,0,1,0,0,334,0,5,0,0,0,70,1461,12,24,3,3,0,4,875,0,17,8,0,0,6,0,0,0,0,15,20,4,3,0,21,3,0,0,0,134,0,0,0
2612,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,6,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,0,0,7,2,0,0,1,0,1,0,30,0,1,0,0,0,1,15,0,0,0,0,0,0,9,0,2,0,0,0,0,1,0,0,0,1,3,1,6,0,0,0,0,0,0,0,0,0,0
2613,0,0,0,0,1,4,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,9,0,0,0,0,2,64,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,3,0,3,0,0,9,0,0,1,1,0,1,0,85,0,2,0,0,0,2,48,0,0,0,0,0,0,25,0,2,0,0,0,0,0,0,0,0,0,7,3,1,0,1,0,0,0,0,46,0,0,0
2614,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,7,0,0,1,0,2,0,0,14,2,0,0,0,0,0,0,46,0,1,0,0,0,2,34,0,0,1,1,0,1,10,0,111,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0
2615,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,2,0,0,8,0,0,1,1,0,1,0,26,0,1,0,0,0,0,14,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0
2616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,13,0,1,0,0,0,0,5,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2617,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,47,0,6,4,0,7,0,0,13,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,5,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,2,0,0,0,0,36,0,0,0
2618,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,2,0,61,0,2,0,0,0,6,26,0,2,0,0,0,1,9,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2619,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,1,0,0,10,0,0,0,0,0,1,0,30,0,1,0,0,0,9,16,0,1,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,10,0,0,0
2620,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,1,2,0,3,0,0,18,0,0,4,0,0,0,51,0,2,0,54,0,2,0,0,0,60,182,0,0,0,0,0,1,294,0,6,0,0,0,0,0,0,0,0,0,2,0,3,0,3,0,0,0,0,32,0,0,0
2621,0,0,0,0,1,1,0,0,0,0,0,0,19,7,0,0,0,8,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,41,3,1,77,0,0,17,3,0,0,5,0,0,0,38,0,1,0,0,5,21,20,0,4,0,0,0,1,17,0,44,0,0,1,0,3,3,0,0,0,2,5,0,0,1,0,0,0,0,54,0,0,0
2622,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,48,0,6,2,0,7,0,0,14,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,3,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,2,0,0,0,0,36,0,0,0
2623,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,49,0,6,1,0,7,0,0,12,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,2,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,2,0,0,0,0,36,0,0,0
2624,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,48,0,6,6,0,6,0,0,13,0,0,0,2,0,1,0,80,0,2,0,0,0,12,95,0,4,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,3,0,0,0,0,36,0,0,0
2625,0,0,0,0,2,2,0,1,0,0,0,0,2,0,0,0,0,8,0,0,1,0,0,0,0,2,0,11,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,51,0,6,7,0,10,0,0,14,0,0,0,2,0,2,0,86,0,2,0,0,0,14,96,0,6,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,2,6,4,0,2,0,0,0,0,36,0,0,0
2626,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,47,0,6,2,0,7,0,0,13,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,3,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,2,0,0,0,0,36,0,0,0
2627,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,48,0,6,4,0,6,0,0,12,0,0,0,2,0,1,0,44,0,1,0,0,0,12,95,0,2,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,2,0,0,0,0,36,0,0,0
2628,0,0,3,1,2,0,0,0,0,1,0,1,0,0,0,0,0,7,0,0,0,0,0,1,3,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,1,0,0,12,0,0,0,1,0,1,0,78,0,2,0,0,0,4,17,0,0,4,2,0,1,11,0,0,0,0,0,0,1,0,0,0,0,2,0,4,1,4,0,0,0,0,0,0,0,0
2629,0,0,0,0,2,5,0,2,0,2,0,0,0,1,0,0,0,13,0,15,1,0,0,0,4,7,2,4,0,0,0,0,0,0,0,0,652,0,0,2,0,0,0,0,0,0,0,2,0,0,0,3,1,0,2,12,2,0,4,0,0,1,0,107,0,2,0,41,0,12,43,0,0,0,0,0,1,35,0,0,32,0,0,9,0,0,0,0,0,4,0,2,0,3,39,0,8,0,15,0,5,0
2630,0,0,6,0,4,3,0,0,0,6,0,3,84,8,0,6,0,34,0,44,10,0,0,0,11,12,6,6,653,1,0,0,6,0,0,0,1733,0,0,5,0,2,0,0,0,0,2,9,0,26,6,10,11,0,11,38,6,0,11,1,6,6,0,230,0,6,0,0,1,106,689,3,2,2,0,6,6,706,0,0,104,69,2,6,1,0,0,0,59,8,0,5,0,12,104,0,24,0,315,0,15,0
2631,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,2,0,0,8,0,0,1,1,0,1,0,26,0,1,0,0,0,0,14,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0
2632,0,0,6,0,5,2,0,0,0,6,0,3,84,6,0,6,0,43,0,47,10,0,0,0,11,9,8,7,653,1,0,0,6,0,0,0,1845,0,0,5,0,2,0,0,0,0,2,11,0,24,6,11,8,0,11,41,0,0,10,1,6,7,0,210,0,5,0,0,1,98,689,0,1,2,0,6,7,710,0,0,111,69,1,6,1,0,0,0,59,10,0,5,0,11,111,0,32,0,196,0,20,0
2633,0,0,0,0,1,0,0,0,0,0,0,0,6,452,0,2,0,9,0,0,0,0,0,0,0,1,0,5,2,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,36,197,0,464,0,0,106,0,0,0,0,0,0,0,235,0,1,0,0,0,2,14,0,146,0,0,0,0,11,1,6,0,0,0,0,1,3,0,0,2,2,2,0,0,0,0,0,0,0,22,0,0,0
2634,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,9,0,0,0,0,0,0,0,21,0,1,0,0,0,0,10,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,10,0,0,0
2635,0,0,0,0,2,5,0,2,0,2,0,0,0,1,0,0,0,13,0,15,1,0,0,0,4,6,2,4,0,0,0,0,0,0,0,0,684,0,0,2,0,0,0,0,0,0,0,2,0,0,0,3,1,0,2,12,2,0,4,0,0,1,0,110,0,2,0,44,0,12,43,0,0,0,0,0,1,35,0,0,33,0,0,10,0,0,0,0,0,4,0,3,0,3,41,0,8,0,15,0,5,0
2636,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,47,0,6,4,0,7,0,0,13,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,5,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,2,0,0,0,0,36,0,0,0
2637,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,48,0,6,1,0,7,0,0,12,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,2,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,2,0,0,0,0,36,0,0,0
2638,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,2,0,0,10,0,0,0,0,0,1,0,26,0,1,0,0,0,2,10,0,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0
2639,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,2,0,0,8,0,0,1,1,0,1,0,26,0,1,0,0,0,0,14,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0
2640,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,48,0,6,1,0,7,0,0,12,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,2,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,2,0,0,0,0,36,0,0,0
2641,0,0,1,0,3,166,0,16,0,1,0,0,1,2,0,2,0,20,0,2,2,0,0,0,1,13,0,28,2,5,0,0,0,1,0,0,67,0,0,61,0,0,0,0,0,0,7,18,0,7,15,2,35,0,1,31,36,0,3,0,1,1,0,184,0,2,0,0,0,76,1237,4,10,1,1,0,1,820,0,9,11,0,0,1,0,1,0,0,6,10,3,29,0,8,4,0,0,0,87,0,0,0
2642,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,2,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,22,0,0,11,0,3,0,0,0,0,0,0,0,0,0,0,1,0,2,19,0,0,0,0,0,1,0,74,1,2,0,0,0,36,123,0,1,0,0,0,2,94,0,100,4,0,0,3,0,0,0,0,0,0,0,6,0,4,1,0,10,0,74,1,6,0
2643,0,0,6,0,5,3,0,0,0,6,0,3,84,8,0,6,0,36,0,44,10,0,0,0,11,10,6,6,653,1,0,0,6,0,0,0,1221,0,0,5,0,2,0,0,0,0,2,10,0,26,6,10,11,0,11,40,2,0,11,1,6,6,0,231,0,6,0,0,1,106,689,2,2,2,0,6,6,706,0,0,72,69,2,6,1,0,0,0,59,8,0,5,0,12,72,0,24,0,297,0,15,0
2644,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,48,0,6,6,0,6,0,0,13,0,0,0,2,0,1,0,80,0,2,0,0,0,12,95,0,4,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,2,4,4,0,3,0,0,0,0,36,0,0,0
2645,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,48,0,6,1,0,6,0,0,11,0,0,0,2,0,1,0,80,0,2,0,0,0,12,95,0,0,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,3,0,0,0,0,36,0,0,0
2646,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,48,0,6,2,0,7,0,0,13,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,3,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,2,0,0,0,0,36,0,0,0
2647,0,0,0,0,2,13,0,1,0,0,0,0,0,1,0,0,0,9,0,3,1,0,0,0,0,7,0,13,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,1,20,0,7,7,1,60,0,0,18,0,0,0,2,0,2,0,122,0,2,0,0,0,24,121,1,10,0,0,0,1,247,0,76,0,0,0,0,1,1,0,0,10,2,6,5,0,4,0,0,0,0,64,0,0,0
2648,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,47,0,6,2,0,7,0,0,13,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,3,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,2,0,0,0,0,36,0,0,0
2649,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,7,0,0,0,1,0,1,0,26,0,1,0,0,0,0,14,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0
2650,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,48,0,6,6,0,7,0,0,14,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,6,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,2,0,0,0,0,36,0,0,0
2651,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,2,0,2,0,0,9,0,0,0,1,0,1,0,26,0,1,0,0,0,0,17,0,1,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0
2652,0,0,0,0,2,1,0,1,0,0,0,0,5,2,0,3,0,14,0,0,1,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,9,21,1,0,0,0,0,4,2,0,4,2,4,22,0,0,8,0,0,0,0,1,2,0,112,0,3,0,0,2,15,412,4,20,1,1,0,3,526,0,6,0,0,0,0,4,0,0,0,10,4,0,7,0,5,0,0,0,0,28,0,0,0
2653,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,50,0,6,3,0,7,0,0,13,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,4,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,2,0,0,0,0,36,0,0,0
2654,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,49,0,6,2,0,7,0,0,13,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,3,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,2,0,0,0,0,36,0,0,0
2655,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2,0,1,2,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,66,0,2,0,0,0,1,49,0,1,0,0,0,2,44,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,3,0,0,18,0,30,0,14,0
2656,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,6,0,12,193,0,0,0,0,1,0,6,1,4,0,0,0,20,0,0,0,0,0,4,42,8,0,0,0,0,1,22,0,36,0,0,17,0,0,12,4,0,0,2,0,1,0,107,0,2,0,0,0,20,118,0,40,0,0,0,1,254,0,11,0,0,0,0,7,0,0,0,21,4,1,102,0,3,0,0,0,0,42,0,0,0
2657,0,0,0,0,2,5,0,2,0,2,0,0,0,1,0,0,0,13,0,15,1,0,0,0,4,7,2,4,0,0,0,0,0,0,0,0,710,0,0,2,0,0,0,0,0,0,0,2,0,0,0,3,1,0,2,12,2,0,4,0,0,1,0,105,0,2,0,45,0,12,43,0,0,0,0,0,1,35,0,0,35,0,0,10,0,0,0,0,0,4,0,2,0,3,42,0,8,0,25,0,5,0
2658,0,0,0,0,2,4,0,2,0,2,0,0,0,0,0,0,0,15,0,11,1,0,0,0,4,7,2,4,0,0,0,0,0,0,0,0,608,0,0,2,0,0,0,0,0,0,0,2,0,0,0,3,1,0,2,12,2,0,4,0,0,1,0,103,0,2,0,40,0,11,43,2,0,0,0,0,1,35,0,0,29,0,0,10,0,0,0,0,0,4,0,1,0,3,36,0,8,0,25,0,5,0
